jobId,skill
300925009499,Machine Learning
300625013942,Java
290925926667,Java
290925926657,Python
290925926538,Java
290925926538,JavaScript
290925926534,SQL
290925926534,Java
290925926512,React
290925926511,Python
290925926511,AWS
290925926511,Kubernetes
290925926503,Azure
290925926503,Kubernetes
290925926502,AWS
290925926502,Kubernetes
290925926501,Java
290925926495,JavaScript
290925926493,AWS
290925926493,JavaScript
290925926491,Java
290925926489,Python
290925926489,Azure
290925926476,Java
290925926474,Java
290925926468,Python
290925926468,Azure
290925926468,Kubernetes
290925926468,Java
290925926467,Python
290925926467,Kubernetes
290925926465,Python
290925926465,Kubernetes
290925926464,Java
290925926462,Java
290925926460,Python
290925926460,AWS
290925926460,Docker
290925926460,Kubernetes
290925926459,Linux
290925926437,AWS
290925926431,Python
290925926431,AWS
290925926431,Azure
290925926431,GCP
290925926431,Kubernetes
290925926417,Kubernetes
290925926416,Azure
290925926415,Python
290925926415,Azure
290925926415,Databricks
290925926413,AWS
290925926412,Python
290925926412,SQL
290925926376,JavaScript
290925926348,SQL
290925926348,Java
290925926325,Python
290925926325,GCP
290925926325,Kubernetes
290925926323,Python
290925926321,Python
290925926321,SQL
290925926320,Python
290925926320,Azure
290925926320,Databricks
290925926315,Python
290925926315,SQL
290925926309,Python
290925926309,Linux
290925926305,React
290925926304,Kubernetes
290925926304,Java
290925926302,Python
290925926302,SQL
290925926302,NLP
290925926301,Python
290925926301,Git
290925926300,Python
290925926300,Azure
290925926300,Machine Learning
290925926298,AWS
290925926298,Kubernetes
290925926288,Python
290925926288,AWS
290925926288,Azure
290925926288,Spark
290925926288,Databricks
290925926287,Python
290925926287,Machine Learning
290925926285,Python
290925926285,Kubernetes
290925926284,SQL
290925926284,Docker
290925926284,Kubernetes
290925926283,SQL
290925926281,Python
290925926281,Java
290925926281,React
290925926279,Java
290925926270,SQL
290925926270,Java
290925926268,SQL
290925926267,Java
290925926262,Java
290925926239,Java
290925926238,Java
290925926237,Python
290925926237,Machine Learning
290925926237,Deep Learning
290925926237,NLP
290925926236,Git
290925926233,Java
290925926231,SQL
290925926155,SQL
290925926155,Linux
290925926152,Python
290925926152,Generative AI
290925926150,Python
290925926149,Python
290925926149,Linux
290925926148,Python
290925926143,Python
290925926143,AWS
290925926143,Machine Learning
290925926143,Kubernetes
290925926143,Java
290925926138,Linux
290925926136,Java
290925926135,Python
290925926134,Java
290925926133,Kubernetes
290925926127,Python
290925926127,Machine Learning
290925926126,SQL
290925926122,Python
290925926122,SQL
290925926117,Power BI
290925926117,Tableau
290925926116,Python
290925926116,Machine Learning
290925926115,Python
290925926115,NLP
290925926114,SQL
290925926108,Python
290925926098,GCP
290925926096,SQL
290925926096,React
290925926094,Python
290925926093,SQL
290925926088,JavaScript
290925926082,SQL
290925926081,Python
290925926081,SQL
290925926076,Java
290925926071,Java
290925926060,Python
290925926059,Python
290925926058,Power BI
290925926058,Azure
290925926040,Python
290925926033,SQL
290925926004,Python
290925926004,SQL
290925926002,Python
290925925990,Cybersecurity
290925925989,Cybersecurity
290925925986,Python
290925925986,NLP
290925925985,Python
290925925984,Python
290925925977,Python
290925925977,Deep Learning
290925925976,JavaScript
290925925976,React
290925925969,Azure
290925925968,JavaScript
290925925958,Python
290925925948,Python
290925925948,Machine Learning
290925925947,Python
290925925947,Spark
290925925947,Machine Learning
290925925945,Git
290925925945,React
290925925935,Python
290925925901,Python
290925925901,AWS
290925925901,Kubernetes
290925925899,Python
290925925894,Git
290925925894,Java
290925925893,NLP
290925925891,Python
290925925891,AWS
290925925884,Git
290925925883,JavaScript
290925925869,Python
290925925869,Git
290925925847,Python
290925925844,Python
290925925844,SQL
290925925844,AWS
290925925844,GCP
290925925844,Spark
290925925841,SQL
290925925797,Python
290925925795,SQL
290925925795,Java
290925925789,Cybersecurity
290925925787,Python
290925925786,JavaScript
290925925784,Java
290925925783,Python
290925925781,Power BI
290925925781,Azure
290925925758,JavaScript
290925925757,JavaScript
290925925757,React
290925925753,Python
290925925753,SQL
290925925753,Git
290925925749,Python
290925925749,SQL
290925925748,Python
290925925748,Spark
290925925746,Python
290925925746,SQL
290925925746,Spark
290925925745,Python
290925925745,SQL
290925925745,Azure
290925925739,Python
290925925739,Machine Learning
290925925739,Kubernetes
290925925738,Python
290925925738,SQL
290925925737,SQL
290925925731,Python
290925925718,SQL
290925925717,SQL
290925925714,AWS
290925925714,Kubernetes
290925925688,Python
290925925687,Python
290925925684,Python
290925925684,SQL
290925925683,Python
290925925683,Azure
290925925679,Git
290925925676,Python
290925925676,SQL
290925925674,Python
290925925674,Machine Learning
290925925673,Machine Learning
290925925672,Python
290925925672,SQL
290925925672,Azure
290925925672,Databricks
290925925672,JavaScript
290925925666,Python
290925925666,Java
290925925665,Python
290925925665,SQL
290925925665,Spark
290925925665,Kubernetes
290925925656,NLP
290925925652,Python
290925925652,NLP
290925925641,Python
290925925641,AWS
290925925640,Python
290925925640,Machine Learning
290925925640,Git
290925925638,Python
290925925638,Machine Learning
290925925638,Deep Learning
290925925632,Python
290925925630,Java
290925925630,JavaScript
290925925626,SQL
290925925626,Azure
290925925621,Python
290925925621,SQL
290925925621,JavaScript
290925925620,SQL
290925925619,Python
290925925619,SQL
290925925618,Python
290925925618,SQL
290925925618,JavaScript
290925925617,SQL
290925925617,Azure
290925925615,JavaScript
290925925610,Python
290925925606,Python
290925925606,Java
290925925603,React
290925925602,Python
290925925600,Python
290925925599,JavaScript
290925925599,React
290925925593,Python
290925925593,Java
290925925593,JavaScript
290925925591,Python
290925925591,Java
290925925591,JavaScript
290925925588,Git
290925925588,React
290925925587,Python
290925925581,JavaScript
290925925578,Python
290925925578,SQL
290925925575,GCP
290925925562,SQL
290925925545,SQL
290925925544,Python
290925925544,Spark
290925925538,GCP
290925925538,Spark
290925925535,JavaScript
290925925534,JavaScript
290925925533,Python
290925925532,Tableau
290925925532,Machine Learning
290925925530,SQL
290925925526,Python
290925925506,Python
290925925506,JavaScript
290925925505,Python
290925925505,SQL
290925925505,Tableau
290925925504,Azure
290925925502,AWS
290925925502,Azure
290925925502,Spark
290925925502,Kubernetes
290925925501,Python
290925925498,Python
290925925488,JavaScript
290925925474,JavaScript
290925925461,Java
290925925447,React
290925925435,JavaScript
290925925424,SQL
290925925414,Python
290925925410,Python
290925925410,Machine Learning
290925925410,Git
290925925409,Java
290925925409,JavaScript
290925925402,Python
290925925402,SQL
290925925402,Azure
290925925395,Python
290925925395,Machine Learning
290925925394,SQL
290925925393,SQL
290925925391,Azure
290925925390,SQL
290925925389,Python
290925925386,SQL
290925925375,Python
290925925319,Python
290925925318,SQL
290925925318,Azure
290925925315,Azure
290925925262,AWS
290925925262,Azure
290925925262,Spark
290925925262,Kubernetes
290925925246,Python
290925925245,Python
290925925172,Java
290925925169,JavaScript
290925925168,React
290925925160,Azure
290925925157,Python
290925925157,JavaScript
290925925154,Tableau
290925925153,Python
290925925148,Git
290925925122,NLP
290925925117,Python
290925925112,SQL
290925925081,Python
290925925081,AWS
290925925081,Azure
290925925081,Docker
290925925081,Kubernetes
290925925079,Python
290925925079,Machine Learning
290925925078,Python
290925925078,Machine Learning
290925925077,Python
290925925077,Machine Learning
290925925075,Python
290925925075,SQL
290925925075,AWS
290925925075,Machine Learning
290925925075,Docker
290925925074,Power BI
290925925074,Machine Learning
290925925073,NLP
290925925073,Kubernetes
290925925068,Linux
290925925067,Python
290925925067,SQL
290925925060,Kubernetes
290925925058,AWS
290925925058,Azure
290925925057,Power BI
290925925054,JavaScript
290925925054,React
290925925031,Java
290925925030,AWS
290925925029,Python
290925924996,JavaScript
290925924984,Python
290925924984,Azure
290925924980,Python
290925924980,AWS
290925924980,Kubernetes
290925924979,Python
290925924976,Python
290925924976,Java
290925924975,Java
290925924927,Python
290925924927,SQL
290925924923,Cybersecurity
290925924916,Git
290925924908,JavaScript
290925924908,React
290925924896,Python
290925924896,AWS
290925924896,Azure
290925924896,Kubernetes
290925924894,Java
290925924883,Python
290925924883,Machine Learning
290925924883,Deep Learning
290925924843,Cybersecurity
290925924842,Docker
290925924842,Kubernetes
290925924835,JavaScript
290925924834,Cybersecurity
290925924830,Python
290925924828,Python
290925924828,AWS
290925924828,Azure
290925924828,GCP
290925924828,Kubernetes
290925924827,Python
290925924827,AWS
290925924827,Azure
290925924827,GCP
290925924827,Kubernetes
290925924822,SQL
290925924812,Azure
290925924812,JavaScript
290925924809,Python
290925924808,Python
290925924808,SQL
290925924780,Python
290925924768,Python
290925924768,Machine Learning
290925924743,JavaScript
290925924725,JavaScript
290925924703,Python
290925924703,Machine Learning
290925924701,Python
290925924701,Machine Learning
290925924690,Python
290925924690,SQL
290925924677,Python
290925924677,AWS
290925924677,Azure
290925924677,Kubernetes
290925924673,SQL
290925924672,JavaScript
290925924672,React
290925924669,Java
290925924669,JavaScript
290925924668,Azure
290925924655,JavaScript
290925924649,JavaScript
290925924625,SQL
290925924622,JavaScript
290925924619,SQL
290925924618,Python
290925924618,Machine Learning
290925924618,Git
290925924605,JavaScript
290925924602,Python
290925924600,AWS
290925924593,SQL
290925924586,JavaScript
290925924575,SQL
290925924563,Git
290925924563,JavaScript
290925924548,Python
290925924544,AWS
290925924544,Azure
290925924544,Docker
290925924544,Kubernetes
290925924531,Python
290925924529,Python
290925924519,SQL
290925924504,SQL
290925924504,Java
290925924504,Linux
290925924502,Python
290925924502,Deep Learning
290925924496,Java
290925924488,JavaScript
290925924469,Azure
290925924465,Java
290925924461,JavaScript
290925924459,Azure
290925924454,Python
290925924454,SQL
290925924447,Java
290925924447,JavaScript
290925924446,Java
290925924418,AWS
290925924418,Azure
290925924418,Kubernetes
290925924400,Azure
290925924399,Cybersecurity
290925924393,SQL
290925924393,Power BI
290925924385,Python
290925924385,Git
290925924384,AWS
290925924383,Python
290925924383,AWS
290925924383,Java
290925924377,Python
290925924377,Kubernetes
290925924377,Git
290925924376,SQL
290925924375,SQL
290925924375,Azure
290925924372,SQL
290925924372,Azure
290925924350,Python
290925924335,Java
290925924322,Python
290925924278,Python
290925924278,Spark
290925924269,AWS
290925924269,Azure
290925924267,Python
290925924265,AWS
290925924265,Azure
290925924265,GCP
290925924265,Kubernetes
290925924237,Python
290925924198,Python
290925924197,Python
290925924197,SQL
290925924197,Spark
290925924196,Python
290925924196,SQL
290925924196,Spark
290925924195,Python
290925924195,SQL
290925924194,JavaScript
290925924191,SQL
290925924191,Azure
290925924181,Python
290925924181,Java
290925924181,JavaScript
290925924180,AWS
290925924180,Azure
290925924176,Spark
290925924173,Python
290925924172,Azure
290925924154,SQL
290925924154,Java
290925924153,SQL
290925924153,Java
290925924150,Python
290925924150,Git
290925924147,Python
290925924147,SQL
290925924147,Spark
290925924146,Python
290925924146,SQL
290925924138,Python
290925924138,AWS
290925924138,Git
290925924137,JavaScript
290925924133,SQL
290925924129,Python
290925924129,SQL
290925924129,Git
290925924127,Python
290925924127,Azure
290925924125,Python
290925924118,JavaScript
290925924117,SQL
290925924117,Azure
290925924111,JavaScript
290925924110,React
290925924108,Python
290925924108,GCP
290925924107,Python
290925924107,Machine Learning
290925924100,SQL
290925924095,SQL
290925924078,SQL
290925924078,Java
290925924052,Python
290925924003,NLP
290925924001,Tableau
290925924001,Machine Learning
290925923992,SQL
290925923990,Azure
290925923990,Java
290925923988,Python
290925923988,Git
290925923988,JavaScript
290925923988,React
290925923985,Python
290925923976,Python
290925923976,AWS
290925923976,Spark
290925923961,Python
290925923961,Azure
290925923958,Python
290925923958,Azure
290925923954,Python
290925923954,Azure
290925923954,GCP
290925923954,Kubernetes
290925923947,SQL
290925923947,Java
290925923943,Python
290925923927,Java
290925923904,JavaScript
290925923886,Python
290925923886,SQL
290925923868,Python
290925923868,GCP
290925923868,Kubernetes
290925923867,Python
290925923867,Cybersecurity
290925923845,Python
290925923842,Python
290925923842,JavaScript
290925923826,JavaScript
290925923824,AWS
290925923824,Azure
290925923821,Java
290925923818,Python
290925923818,SQL
290925923811,Python
290925923798,Power BI
290925923798,Excel
290925923794,Python
290925923794,SQL
290925923794,Machine Learning
290925923793,Python
290925923793,SQL
290925923793,Power BI
290925923783,Python
290925923782,Java
290925923772,SQL
290925923765,SQL
290925923761,SQL
290925923760,SQL
290925923759,Azure
290925923757,Python
290925923757,Git
290925923754,Python
290925923754,SQL
290925923748,Power BI
290925923748,Tableau
290925923746,Python
290925923738,Python
290925923738,SQL
290925923734,JavaScript
290925923726,Tableau
290925923726,Machine Learning
290925923724,Python
290925923724,NLP
290925923723,SQL
290925923722,Python
290925923720,Python
290925923720,Machine Learning
290925923720,NLP
290925923718,Python
290925923718,Spark
290925923717,Python
290925923715,SQL
290925923714,Python
290925923714,Azure
290925923713,Python
290925923707,Azure
290925923655,Azure
290925923655,Git
290925923654,Azure
290925923654,Git
290925923652,Python
290925923652,SQL
290925923649,SQL
290925923646,Python
290925923646,SQL
290925923646,Spark
290925923641,Python
290925923641,SQL
290925923640,Python
290925923640,SQL
290925923633,Azure
290925923632,SQL
290925923627,Python
290925923623,SQL
290925923623,Power BI
290925923610,Python
290925923606,Java
290925923598,Cybersecurity
290925923595,Cybersecurity
290925923592,Cybersecurity
290925923585,Azure
290925923584,Azure
290925923560,JavaScript
290925923559,JavaScript
290925923558,JavaScript
290925923549,Python
290925923549,Java
290925923547,Azure
290925923546,SQL
290925923545,SQL
290925923543,SQL
290925923538,Linux
290925923525,SQL
290925923515,Java
290925923515,JavaScript
290925923512,Python
290925923512,Java
290925923510,Python
290925923510,Java
290925923506,Java
290925923506,JavaScript
290925923504,Cybersecurity
290925923503,Python
290925923503,Docker
290925923503,Kubernetes
290925923501,JavaScript
290925923497,NLP
290925923496,Cybersecurity
290925923494,Python
290925923494,Machine Learning
290925923494,NLP
290925923483,Azure
290925923474,SQL
290925923474,Git
290925923449,JavaScript
290925923436,Python
290925923436,SQL
290925923436,Spark
290925923434,Python
290925923434,SQL
290925923434,Spark
290925923433,Java
290925923431,Java
290925923421,Python
290925923421,SQL
290925923419,Python
290925923419,SQL
290925923418,Python
290925923408,Python
290925923408,Java
290925923408,JavaScript
290925923406,Python
290925923405,Java
290925923394,JavaScript
290925923380,Java
290925923365,Python
290925923365,SQL
290925923365,AWS
290925923365,GCP
290925923362,Java
290925923357,Python
290925923328,Python
290925923328,SQL
290925923314,Python
290925923314,SQL
290925923310,Python
290925923301,Java
290925923274,Azure
290925923274,JavaScript
290925923264,Python
290925923244,JavaScript
290925923241,Kubernetes
290925923227,Java
290925923224,Python
290925923224,Machine Learning
290925923222,Python
290925923222,SQL
290925923192,Azure
290925923180,Python
290925923180,Spark
290925923175,Python
290925923175,SQL
290925923154,Java
290925923154,JavaScript
290925923147,Python
290925923143,Python
290925923136,Java
290925923131,AWS
290925923131,Kubernetes
290925923087,SQL
290925923086,SQL
290925923086,JavaScript
290925923062,SQL
290925923052,Cybersecurity
290925923051,Python
290925923026,Git
290925923026,JavaScript
290925923026,React
290925923025,Git
290925923025,JavaScript
290925923025,React
290925923012,Python
290925923012,Git
290925923012,Java
290925922989,Java
290925922989,JavaScript
290925922955,SQL
290925922954,Azure
290925922944,Azure
290925922944,JavaScript
290925922941,JavaScript
290925922938,Python
290925922934,JavaScript
290925922922,Azure
290925922903,Git
290925922868,Python
290925922868,Java
290925922855,SQL
290925922855,Java
290925922839,Azure
290925922839,Linux
290925922838,Python
290925922838,SQL
290925922836,Python
290925922834,Python
290925922817,Python
290925922777,Python
290925922686,Python
290925922672,JavaScript
290925922669,Java
290925922669,JavaScript
290925922667,Java
290925922624,NLP
290925922613,Java
290925922548,Power BI
290925922540,Java
290925922527,JavaScript
290925922525,Python
290925922505,Python
290925922502,SQL
290925922498,SQL
290925922486,Python
290925922480,Python
290925922480,Java
290925922467,Python
290925922466,Python
290925922454,Java
290925922453,Python
290925922451,Python
290925922425,JavaScript
290925922419,Python
290925922417,Python
290925922406,SQL
290925922404,Python
290925922396,Python
290925922396,Kubernetes
290925922391,Python
290925922391,Kubernetes
290925922391,Git
290925922386,Python
290925922385,SQL
290925922384,SQL
290925922369,Python
290925922369,Power BI
290925922369,Tableau
290925922362,JavaScript
290925922352,React
290925922350,Git
290925922347,SQL
290925922347,Azure
290925922342,Python
290925922342,AWS
290925922342,Azure
290925922342,Kubernetes
290925922342,JavaScript
290925922342,React
290925922334,JavaScript
290925922327,Java
290925922316,JavaScript
290925922298,Python
290925922296,SQL
290925922295,SQL
290925922291,JavaScript
290925922290,Python
290925922289,SQL
290925922286,Python
290925922286,Machine Learning
290925922286,NLP
290925922281,JavaScript
290925922281,React
290925922253,Python
290925922246,Python
290925922243,Python
290925922243,NLP
290925922240,Python
290925922240,SQL
290925922237,Python
290925922222,Azure
290925922208,Python
290925922201,JavaScript
290925922192,Python
290925922180,Python
290925922174,Java
290925922159,Python
290925922149,Python
290925922149,SQL
290925922148,SQL
290925922146,Java
290925922144,Azure
290925922142,Python
290925922141,Python
290925922140,JavaScript
290925922135,Python
290925922135,AWS
290925922135,GCP
290925922135,Deep Learning
290925922118,JavaScript
290925922106,Python
290925922103,Python
290925922089,Python
290925922089,AWS
290925922089,Azure
290925922089,Kubernetes
290925922070,Java
290925922065,Python
290925922065,Machine Learning
290925922065,NLP
290925922033,Machine Learning
290925922033,Deep Learning
290925922033,NLP
290925922011,JavaScript
290925922000,SQL
290925921987,Python
290925921987,AWS
290925921987,React
290925921981,Python
290925921978,AWS
290925921978,Kubernetes
290925921978,Linux
290925921937,Python
290925921937,AWS
290925921937,Kubernetes
290925921929,Java
290925921925,Python
290925921923,Python
290925921921,JavaScript
290925921899,SQL
290925921890,Python
290925921890,SQL
290925921890,Power BI
290925921889,AWS
290925921840,Cybersecurity
290925921836,SQL
290925921830,Python
290925921827,Python
290925921827,SQL
290925921827,AWS
290925921827,Machine Learning
290925921827,Deep Learning
290925921827,Docker
290925921797,JavaScript
290925921795,SQL
290925921782,Azure
290925921779,Python
290925921778,Java
290925921778,JavaScript
290925921770,Python
290925921770,SQL
290925921766,JavaScript
290925921765,Python
290925921763,Python
290925921763,SQL
290925921762,Java
290925921758,Python
290925921758,AWS
290925921756,JavaScript
290925921735,SQL
290925921735,Java
290925921733,Python
290925921733,SQL
290925921728,SQL
290925921728,Java
290925921696,NLP
290925921695,NLP
290925921695,Kubernetes
290925921694,NLP
290925921693,Python
290925921693,NLP
290925921693,Kubernetes
290925921691,NLP
290925921691,Kubernetes
290925921690,Python
290925921690,Machine Learning
290925921690,NLP
290925921689,Python
290925921689,Machine Learning
290925921688,Python
290925921688,Machine Learning
290925921687,NLP
290925921687,Kubernetes
290925921686,Python
290925921686,Machine Learning
290925921684,Machine Learning
290925921684,NLP
290925921682,Python
290925921682,Git
290925921676,SQL
290925921671,JavaScript
290925921670,JavaScript
290925921657,Python
290925921631,Python
290925921623,Java
290925921623,JavaScript
290925921620,Java
290925921620,JavaScript
290925921619,Java
290925921619,JavaScript
290925921598,Python
290925921579,Python
290925921579,Git
290925921578,NLP
290925921576,Python
290925921576,SQL
290925921576,Machine Learning
290925921571,Python
290925921571,NLP
290925921570,Python
290925921567,Python
290925921567,NLP
290925921564,JavaScript
290925921564,React
290925921551,Python
290925921472,Python
290925921472,Java
290925921461,Python
290925921461,Spark
290925921456,Java
290925921454,Java
290925921454,JavaScript
290925921431,Python
290925921410,Java
290925921409,Python
290925921404,SQL
290925921378,Python
290925921378,AWS
290925921378,Kubernetes
290925921374,Python
290925921371,SQL
290925921356,Java
290925921339,Python
290925921323,Python
290925921312,Java
290925921311,Java
290925921308,Java
290925921302,Python
290925921300,SQL
290925921288,Python
290925921282,JavaScript
290925921250,Python
290925921250,Kubernetes
290925921249,AWS
290925921249,Spark
290925921246,Python
290925921242,SQL
290925921239,Git
290925921237,JavaScript
290925921230,SQL
290925921228,JavaScript
290925921226,Python
290925921226,Machine Learning
290925921206,Git
290925921191,Git
290925921184,Python
290925921176,SQL
290925921169,JavaScript
290925921143,SQL
290925921118,Java
290925921115,Python
290925921115,SQL
290925921111,Python
290925921096,Python
290925921096,SQL
290925921078,JavaScript
290925921063,SQL
290925921063,Java
290925921049,Python
290925921049,Git
290925921046,AWS
290925921046,Azure
290925921039,Python
290925921039,SQL
290925921038,Python
290925921023,Python
290925921023,SQL
290925921023,Spark
290925921015,Python
290925921015,SQL
290925921011,Java
290925921008,SQL
290925921003,SQL
290925920983,SQL
290925920982,Azure
290925920980,Python
290925920980,SQL
290925920963,AWS
290925920963,Java
290925920963,JavaScript
290925920963,React
290925920962,Python
290925920960,Python
290925920960,Git
290925920960,JavaScript
290925920960,React
290925920959,Python
290925920950,JavaScript
290925920940,Python
290925920926,Python
290925920924,Java
290925920923,Python
290925920918,Python
290925920918,Power BI
290925920916,Azure
290925920915,Python
290925920915,Power BI
290925920884,Java
290925920884,JavaScript
290925920880,Kubernetes
290925920864,Git
290925920858,Azure
290925920843,Python
290925920838,Python
290925920829,Python
290925920829,SQL
290925920828,Python
290925920828,SQL
290925920812,Python
290925920812,SQL
290925920812,Azure
290925920812,Machine Learning
290925920812,Java
290925920804,Python
290925920804,SQL
290925920800,Python
290925920797,SQL
290925920744,Linux
290925920723,Cybersecurity
290925920698,Python
290925920697,SQL
290925920693,Python
290925920693,Spark
290925920641,Git
290925920641,JavaScript
290925920641,React
290925920623,Python
290925920623,Machine Learning
290925920619,Azure
290925920612,Java
290925920601,Azure
290925920586,Python
290925920586,JavaScript
290925920559,Kubernetes
290925920546,Azure
290925920546,Cybersecurity
290925920541,Java
290925920517,SQL
290925920506,SQL
290925920506,AWS
290925920506,Azure
290925920506,GCP
290925920494,Python
290925920494,Spark
290925920481,Python
290925920481,SQL
290925920479,Python
290925920476,SQL
290925920476,React
290925920472,Python
290925920472,Kubernetes
290925920472,Linux
290925920459,Java
290925920446,Python
290925920446,Azure
290925920446,Kubernetes
290925920443,Python
290925920442,SQL
290925920414,Python
290925920403,Python
290925920353,Python
290925920353,SQL
290925920353,Spark
290925920310,Python
290925920309,Python
290925920309,Java
290925920300,Azure
290925920300,JavaScript
290925920291,SQL
290925920291,Git
290925920283,Python
290925920283,Azure
290925920265,SQL
290925920265,Docker
290925920265,Kubernetes
290925920263,Power BI
290925920261,Git
290925920261,JavaScript
290925920261,React
290925920239,Kubernetes
290925920238,Java
290925920238,Linux
290925920230,Python
290925920230,GCP
290925920212,Python
290925920212,Azure
290925920212,Spark
290925920212,Kubernetes
290925920208,Kubernetes
290925920208,Java
290925920207,Python
290925920207,SQL
290925920207,AWS
290925920201,Azure
290925920201,Docker
290925920201,Kubernetes
290925920192,Python
290925920192,Java
290925920191,Python
290925920191,GCP
290925920191,React
290925920186,SQL
290925920186,Java
290925920185,Python
290925920185,Tableau
290925920177,Docker
290925920177,Kubernetes
290925920176,Java
290925920172,Python
290925920172,SQL
290925920172,AWS
290925920172,Spark
290925920161,Python
290925920161,GCP
290925920160,SQL
290925920160,Azure
290925920153,Java
290925920153,JavaScript
290925920147,SQL
290925920147,Java
290925920133,Linux
290925920108,SQL
290925920108,Docker
290925920108,Linux
290925920107,Python
290925920107,Tableau
290925920107,NLP
290925920101,Java
290925920101,JavaScript
290925920095,Java
290925920095,JavaScript
290925920093,AWS
290925920091,Python
290925920091,Linux
290925920088,Java
290925920088,JavaScript
290925920086,Python
290925920086,SQL
290925920086,AWS
290925920086,Kubernetes
290925920086,Linux
290925920085,Python
290925920085,Kubernetes
290925920085,Java
290925920085,Linux
290925920082,Azure
290925920082,React
290925920081,JavaScript
290925920081,React
290925920071,Azure
290925920065,Python
290925920065,AWS
290925920065,Kubernetes
290925920065,Git
290925920065,Java
290925920065,Linux
290925920063,Python
290925920063,SQL
290925920062,Docker
290925920062,Java
290925920051,SQL
290925920051,Azure
290925920046,Python
290925920044,AWS
290925920044,JavaScript
290925920042,Java
290925920042,Linux
290925920041,Java
290925920041,JavaScript
290925920039,AWS
290925920039,Azure
290925920039,Kubernetes
290925920035,Python
290925920029,Cybersecurity
290925920027,Java
290925920025,Python
290925920025,Azure
290925920025,NLP
290925920025,Kubernetes
290925920019,Python
290925920019,Java
290925920011,Python
290925920011,Kubernetes
290925920011,Linux
290925920005,GCP
290925920005,Java
290925920005,JavaScript
290925919989,Java
290925919989,JavaScript
290925919988,Python
290925919982,Cybersecurity
290925919978,Azure
290925919978,React
290925919964,Python
290925919957,Java
290925919955,Python
290925919955,Azure
290925919955,Spark
290925919955,Kubernetes
290925919942,Python
290925919942,SQL
290925919942,Machine Learning
290925919942,NLP
290925919937,Python
290925919937,Java
290925919914,Kubernetes
290925919914,Java
290925919878,JavaScript
290925919871,Python
290925919870,AWS
290925919870,Azure
290925919870,GCP
290925919870,Docker
290925919870,Kubernetes
290925919865,Docker
290925919865,Kubernetes
290925919865,Linux
290925919864,Python
290925919864,Linux
290925919863,AWS
290925919863,Azure
290925919863,Kubernetes
290925919863,Linux
290925919859,Java
290925919855,SQL
290925919855,Power BI
290925919855,Tableau
290925919823,Python
290925919823,Linux
290925919814,Git
290925919787,Python
290925919785,Python
290925919777,SQL
290925919777,Java
290925919758,Python
290925919758,AWS
290925919758,Kubernetes
290925919754,AWS
290925919754,Kubernetes
290925919754,Java
290925919737,Kubernetes
290925919724,JavaScript
290925919712,Python
290925919706,Java
290925919680,Python
290925919645,Machine Learning
290925919531,SQL
290925917550,SQL
290925917550,Linux
290925916390,Python
290925915587,SQL
290925915455,AWS
290925915455,Azure
290925915455,Kubernetes
290925915455,Linux
290925915454,Kubernetes
290925915454,Java
290925915454,JavaScript
290925915450,Python
290925915450,SQL
290925915450,Java
290925915184,Python
290925912895,Excel
290925912895,Machine Learning
290925910378,Python
290925910378,Kubernetes
290925910378,Git
290925910350,Python
290925910350,Azure
290925910350,Kubernetes
290925910344,Cybersecurity
290925910334,Kubernetes
290925910334,Java
290925910325,Python
290925910325,NLP
290925910318,Python
290925910318,Java
290925910317,Python
290925910317,Kubernetes
290925910317,Java
290925910307,Kubernetes
290925910304,Java
290925910302,SQL
290925910299,Python
290925910287,Python
290925910287,Kubernetes
290925910287,Linux
290925910285,Python
290925910285,AWS
290925910285,Azure
290925910285,GCP
290925910274,Python
290925910274,Java
290925910264,Linux
290925910235,Python
290925910235,Machine Learning
290925910226,Kubernetes
290925910226,Java
290925910223,Kubernetes
290925910223,Java
290925910223,JavaScript
290925910222,React
290925910218,React
290925910217,SQL
290925910217,AWS
290925910211,Kubernetes
290925910211,Git
290925910188,Python
290925910188,SQL
290925910188,Azure
290925910188,Spark
290925910188,Databricks
290925910187,Kubernetes
290925910187,Java
290925910184,SQL
290925910183,JavaScript
290925910183,React
290925910179,Python
290925910174,Python
290925910174,Machine Learning
290925910171,Python
290925910171,Java
290925910170,Python
290925910170,React
290925910060,Kubernetes
290925910060,Java
290925910060,Linux
290925910049,SQL
290925910048,Python
290925910048,SQL
290925910048,Spark
290925910041,Cybersecurity
290925910033,Java
290925910026,Python
290925910026,Machine Learning
290925910026,NLP
290925910021,Python
290925910021,Java
290925910006,AWS
290925910006,Kubernetes
290925910006,Java
290925910004,Python
290925910004,React
290925909978,SQL
290925909965,Python
290925909965,Docker
290925909965,Kubernetes
290925909958,Kubernetes
290925909958,Java
290925909957,AWS
290925909954,SQL
290925909953,Python
290925909953,GCP
290925909953,Linux
290925909950,Kubernetes
290925909950,Java
290925909946,SQL
290925909946,Java
290925909935,Python
290925909935,Java
290925909895,Cybersecurity
290925909893,Python
290925909893,Git
290925909893,Java
290925909888,Java
290925909888,JavaScript
290925909859,SQL
290925909859,Azure
290925909859,React
290925909855,SQL
290925909848,AWS
290925909848,Azure
290925909848,Docker
290925909848,Kubernetes
290925909847,Java
290925909846,React
290925909845,Python
290925909845,AWS
290925909845,Azure
290925909844,SQL
290925909838,Kubernetes
290925909831,Python
290925909818,Python
290925909788,Python
290925909787,Kubernetes
290925909784,Java
